85.91.197.111 - - [12/Aug/2017:12:03:18 +0300] "GET / HTTP/1.1" 403 208 "http://yandex.ru/clck/jsredir?from=yandex.ru%3Bsearch%3Bweb%3B%3B&text=&etext=1511.TKRSjbk-wp4xqOyg7JBpFlv-16iajwp4FH4mVasmV5C7BlhfQg8sp2_xjAV3he5QJLIPF2exA64ieMBGaJOctw.f0729e5d42b29dffd116b6e9f08f5c3665713bd2&uuid=&state=_BLhILn4SxNIvvL0W45KSic66uCIg23qh8iRG98qeIXmeppkgUc0YOm24rr5dkiDnIjpu2TfUVc&data=UlNrNmk5WktYejR0eWJFYk1LdmtxZ1FwUUdkU0JEUHo3QjFSSkRtcThReU1hRzhuSG92dm5kLTVBM1lBQUY3QnFMWTh0X3N6OHdRLWJyMkpQYnJXSzhqYmVkWUtpWHZDRFhWRm1ITXNhbWJhU3B6WG9aRWtsdw&b64e=2&sign=90db4ea0221760c4daac58d0b1dbbdc9&keyno=0&cst=AiuY0DBWFJ7IXge4WdYJQYP93Xfrtkbaq_c9kmoA-Eblaha1GPCUx0BRoRjwFuZ8vXPhAQc8n7BxycSf6fknbGvIdxZ_v0IsI-5KAVZHjiygPVnPKKKOgtosq1FLa347482q--U1C7MxG81ibsZFz_xswUAXf7Sc&ref=orjY4mGPRjk5boDnW0uvlrrd71vZw9kp5uQozpMtKCXma_RTIh0ntGuO9A1Oc4bgbhDLQc8baMzsl2bibkhY7WIAMVjBo-F3uxcJTrsLvDlFTlMRAnSfHESI8qEgsyELrH6lootUNxY&l10n=ru&cts=1502526075458&mc=3.22576883726" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E)"
176.193.170.98 - - [12/Aug/2017:14:57:59 +0300] "GET / HTTP/1.1" 403 208 "http://yandex.ru/clck/jsredir?from=yandex.ru%3Bsearch%3Bweb%3B%3B&text=&etext=1511.YbpcOpIhpBz6vmRjKPLBUxs9mQj2ztZ7kzLAk5xeTLyKO9_qyoBVbfMjBP5oUrCliH6eXrVvery69pjVQdF8JA.f34514602b3cfa8bedf612206e45b9f2cf2bea08&uuid=&state=_BLhILn4SxNIvvL0W45KSic66uCIg23qh8iRG98qeIXmeppkgUc0YCYBcIrWNUha-mUlBiA3OhY&data=UlNrNmk5WktYejR0eWJFYk1LdmtxZ1FwUUdkU0JEUHo3QjFSSkRtcThReU1hRzhuSG92dm5kLTVBM1lBQUY3QnFMWTh0X3N6OHdROG5QRkx1NGk4cFVxa0pHZ2hYeTdoZzZxcG5KdUhWSWh2WV82ZmQ3MVIwQQ&b64e=2&sign=1d99235bef603e4ba823ade6d2e40bbf&keyno=0&cst=AiuY0DBWFJ7IXge4WdYJQaYgAYq7JarrRqXcaoEP0PRedffXGYg9iAJCUno2GBLE1Qus2_A0L07XDKGLbd_0PmMqGYalX-bhpjMj3KhVo7O_Wq93uFeg9qWS0JudUURuzODcYEItJKMSAJjVSR47iw&ref=orjY4mGPRjk5boDnW0uvlrrd71vZw9kp5uQozpMtKCXvGCCwwR9aYTrg0Z9y361fQQbG0sxAx2d3gXgHM6chrGvRFVByzS4LuLKDWMUajDOl3UuNIU-_qqwCw9UeUvhGXlQWcsfN8GM&l10n=ru&cts=1502537182875&mc=3.36616546774" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 YaBrowser/17.7.0.1544 Yowser/2.5 Safari/537.36"
94.180.213.203 - - [13/Aug/2017:06:48:47 +0300] "GET / HTTP/1.1" 403 208 "http://yandex.ru/clck/jsredir?from=yandex.ru%3Bsearch%3Bweb%3B%3B&text=&etext=1512.7jEHDQW85LQrjPjR_tmprGFMHAGxNBXq15gZL-0c4PsO7ssiav_Lc74igaODao_cH6XPvr15IswLyxLZQbRXTQ.2586138831e2ae7bbe691e62309ecabd41a0af16&uuid=&state=_BLhILn4SxNIvvL0W45KSic66uCIg23qh8iRG98qeIXmeppkgUc0YMkOSpatjLUqgxH-XWLwn-g&data=UlNrNmk5WktYejR0eWJFYk1LdmtxZ1FwUUdkU0JEUHo3QjFSSkRtcThReU1hRzhuSG92dm5kLTVBM1lBQUY3QnFMWTh0X3N6OHdSY0JrYU4zaVN3VVlvOG5GNTVIR2FCLWpqaVV5aE11TVV2bFBZLXhmdUFoQQ&b64e=2&sign=0d84d7a4540e6c6fbd06fde6b0971dca&keyno=0&cst=AiuY0DBWFJ7IXge4WdYJQYP93XfrtkbaVFKVV1ezHvtU28BXcn8iLexu0q_GyCdq1M3gqjv_42ldRHfR0rY_GY3-M2-uq_9aVQSHL1Eiq2vOySLISS5wdmg9Sxm6Vu05uPvdtNELlYFm617kGGPleBI7cCREIvSY&ref=orjY4mGPRjk5boDnW0uvlrrd71vZw9kp5uQozpMtKCX5No9jVno6g1OHaPnlhvrR5uWHsz6FEKM4lSwWOIYQGHQjNJw7jqGFl64i6uwWrpOc3P33eJa4fXIklMfQqZkFY6L_FSklMgc&l10n=ru&cts=1502595124170&mc=4.82988000922" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; MATMJS)"
178.154.171.46 - - [16/Aug/2017:20:09:45 +0300] "GET /robots.txt HTTP/1.1" 404 27 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [16/Aug/2017:20:09:49 +0300] "GET / HTTP/1.1" 403 152 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [17/Aug/2017:04:40:03 +0300] "GET /robots.txt HTTP/1.1" 404 27 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [17/Aug/2017:04:40:07 +0300] "GET /favicon.ico HTTP/1.1" 404 47 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [17/Aug/2017:18:08:50 +0300] "GET /robots.txt HTTP/1.1" 404 27 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [17/Aug/2017:18:08:54 +0300] "GET / HTTP/1.1" 403 152 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [22/Aug/2017:01:24:49 +0300] "GET /robots.txt HTTP/1.1" 404 27 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
